word	score
19910	109
19911	109
19912	109
19913	109
19914	109
19915	109
19916	109
19917	109
19918	109
19919	109
19920	109
19921	109
19922	109
19923	109
19924	109
19925	108
19926	108
19927	108
19928	108
19929	108
19930	108
19931	108
19932	108
19933	108
19934	108
19935	108
19936	108
19937	109
19938	109
19939	109
19940	109
19941	109
19942	109
19943	109
19944	109
19945	109
19946	109
19947	109
19948	109
19949	109
19950	109
19951	108
19952	108
19953	108
19954	108
19955	108
19956	108
19957	108
19958	108
19959	108
19960	108
19961	108
19962	108
19963	108
19964	108
19965	108
19966	108
19967	108
19968	108
19969	108
19970	108
19971	108
19972	108
19973	108
19974	108
19975	108
19976	107
19977	107
19978	107
19979	107
19980	107
19981	107
19982	107
19983	106
19984	106
19985	106
19986	106
19987	106
19988	106
19989	106
19990	106
19991	106
19992	105
19993	105
19994	105
19995	105
19996	105
19997	105
19998	105
19999	105
20000	106
20001	106
20002	106
20003	106
20004	106
20005	106
20006	106
20007	106
20008	107
20009	107
20010	107
20011	107
20012	107
20013	107
20014	107
20015	107
20016	107
20017	107
20018	107
20019	107
20020	107
20021	107
20022	107
20023	107
20024	107
20025	107
20026	107
20027	107
20028	107
20029	107
20030	108
20031	108
20032	108
20033	108
20034	107
20035	107
20036	107
20037	107
20038	107
20039	107
20040	107
20041	107
20042	107
20043	107
20044	107
20045	106
20046	106
20047	106
20048	106
20049	106
20050	106
20051	106
20052	106
20053	106
20054	106
20055	106
20056	106
20057	106
20058	106
20059	106
20060	106
20061	106
20062	106
20063	106
20064	106
20065	106
20066	106
20067	106
20068	106
20069	106
20070	106
20071	106
20072	106
20073	106
20074	106
20075	106
20076	106
20077	106
20078	106
20079	106
20080	107
20081	108
20082	107
20083	107
20084	107
20085	107
20086	107
20087	107
20088	106
20089	106
20090	105
20091	105
20092	105
20093	105
20094	105
20095	105
20096	105
20097	105
20098	105
20099	105
20100	105
20101	105
20102	105
20103	105
20104	105
20105	105
20106	105
20107	105
20108	105
20109	105
20110	105
20111	105
20112	105
20113	105
20114	105
20115	105
20116	106
20117	106
20118	106
20119	106
20120	106
20121	106
20122	106
20123	106
20124	106
20125	105
20126	105
20127	105
20128	105
20129	105
20130	105
20131	105
20132	105
20133	105
20134	105
20135	105
20136	105
20137	105
20138	105
20139	106
20140	106
20141	106
20142	106
20143	106
20144	106
20145	106
20146	106
20147	106
20148	106
20149	106
20150	106
20151	106
20152	106
20153	106
20154	106
20155	106
20156	106
20157	106
20158	106
20159	106
20160	106
20161	106
20162	106
20163	106
20164	106
20165	106
20166	106
20167	106
20168	106
20169	106
20170	106
20171	106
20172	106
20173	106
20174	106
20175	106
20176	106
20177	106
20178	106
20179	106
20180	106
20181	106
20182	106
20183	106
20184	106
20185	106
20186	106
20187	106
20188	106
20189	106
20190	106
20191	106
20192	105
20193	105
20194	105
20195	105
20196	105
20197	105
20198	105
20199	105
20200	105
20201	105
20202	105
20203	105
20204	105
20205	105
20206	104
20207	104
20208	104
20209	104
20210	104
20211	104
20212	104
20213	104
20214	104
20215	104
20216	104
20217	104
20218	104
20219	104
20220	104
20221	104
20222	104
20223	104
20224	104
20225	104
20226	104
20227	104
20228	104
20229	104
20230	104
20231	104
20232	104
20233	104
20234	104
20235	104
20236	104
20237	104
20238	104
20239	104
20240	104
20241	104
20242	104
20243	104
20244	104
20245	104
20246	104
20247	105
20248	105
20249	105
20250	105
20251	105
20252	105
20253	105
20254	105
20255	105
20256	105
20257	104
20258	104
20259	104
20260	104
20261	104
20262	104
20263	104
20264	104
20265	104
20266	104
20267	104
20268	104
20269	104
20270	104
20271	104
20272	104
20273	104
20274	104
20275	104
20276	104
20277	104
20278	104
20279	104
20280	104
20281	104
20282	104
20283	104
20284	105
20285	105
20286	105
20287	105
20288	105
20289	105
20290	105
20291	105
20292	105
20293	105
20294	105
20295	105
20296	105
20297	105
20298	105
20299	105
20300	105
20301	105
20302	105
20303	105
20304	105
20305	105
20306	105
20307	105
20308	105
20309	105
20310	105
20311	105
20312	105
20313	105
20314	105
20315	105
20316	105
20317	105
20318	105
20319	105
20320	105
20321	105
20322	105
20323	105
20324	105
20325	105
20326	105
20327	105
20328	105
20329	105
20330	105
20331	105
20332	105
20333	105
20334	105
20335	106
20336	106
20337	105
20338	105
20339	105
20340	105
20341	105
20342	104
20343	104
20344	104
20345	104
20346	104
20347	104
20348	104
20349	104
20350	104
20351	104
20352	103
20353	103
20354	103
20355	103
20356	103
20357	103
20358	103
20359	103
20360	103
20361	103
20362	103
20363	103
20364	103
20365	103
20366	103
20367	103
20368	103
20369	103
20370	103
20371	103
20372	103
20373	104
20374	104
20375	104
20376	104
20377	104
20378	104
20379	104
20380	105
20381	105
20382	105
20383	105
20384	105
20385	105
20386	105
20387	105
20388	105
20389	105
20390	105
20391	105
20392	105
20393	105
20394	105
20395	105
20396	105
20397	105
20398	105
20399	105
20400	105
20401	105
20402	105
20403	105
20404	105
20405	104
20406	104
20407	104
20408	103
20409	103
20410	103
20411	103
20412	103
20413	103
20414	103
20415	102
20416	102
20417	102
20418	102
20419	102
20420	102
20421	102
20422	102
20423	103
20424	103
20425	103
20426	103
20427	103
20428	103
20429	103
20430	103
20431	103
20432	103
20433	103
20434	103
20435	103
20436	103
20437	103
20438	103
20439	103
20440	103
20441	103
20442	103
20443	103
20444	103
20445	103
20446	103
20447	103
20448	103
20449	103
20450	103
20451	103
20452	103
20453	103
20454	103
20455	103
20456	103
20457	103
20458	103
20459	103
20460	103
20461	103
20462	103
20463	103
20464	103
20465	103
20466	103
20467	103
20468	103
20469	103
20470	103
20471	103
20472	103
20473	103
20474	103
20475	103
20476	103
20477	103
20478	103
20479	103
20480	103
20481	103
20482	103
20483	103
20484	103
20485	103
20486	103
20487	103
20488	103
20489	102
20490	102
20491	102
20492	102
20493	102
20494	102
20495	102
20496	102
20497	102
20498	102
20499	102
20500	102
20501	102
20502	102
20503	102
20504	102
20505	102
20506	102
20507	102
20508	102
20509	102
20510	102
20511	102
20512	102
20513	102
20514	102
20515	102
20516	102
20517	102
20518	102
20519	102
20520	102
20521	102
20522	102
20523	102
20524	102
20525	102
20526	102
20527	102
20528	102
20529	102
20530	102
20531	102
20532	102
20533	102
20534	102
20535	102
20536	102
20537	102
20538	102
20539	102
20540	102
20541	102
20542	102
20543	102
20544	102
20545	102
20546	102
20547	102
20548	102
20549	102
20550	102
20551	102
20552	102
20553	102
20554	102
20555	102
20556	102
20557	102
20558	102
20559	102
20560	102
20561	102
20562	102
20563	102
20564	102
20565	102
20566	102
20567	102
20568	102
20569	102
20570	102
20571	102
20572	102
20573	103
20574	103
20575	103
20576	103
20577	103
20578	103
20579	103
20580	103
20581	103
20582	103
20583	103
20584	103
20585	103
20586	103
20587	103
20588	103
20589	103
20590	103
20591	103
20592	103
20593	103
20594	103
20595	103
20596	103
20597	103
20598	103
20599	103
20600	103
20601	103
20602	104
20603	104
20604	104
20605	104
20606	104
20607	105
20608	105
20609	105
20610	105
20611	105
20612	105
20613	105
20614	105
20615	105
20616	105
20617	105
20618	105
20619	105
20620	105
20621	105
20622	105
20623	105
20624	105
20625	105
20626	105
20627	105
20628	105
20629	105
20630	105
20631	105
20632	105
20633	105
20634	105
20635	105
20636	105
20637	105
20638	105
20639	105
20640	105
20641	105
20642	105
20643	105
20644	105
20645	105
20646	105
20647	105
20648	105
20649	105
20650	105
20651	105
20652	106
20653	106
20654	106
20655	106
20656	106
20657	106
20658	106
20659	107
20660	107
20661	107
20662	107
20663	106
20664	106
20665	106
20666	106
20667	106
20668	106
20669	106
20670	106
20671	106
20672	106
20673	107
20674	107
20675	107
20676	107
20677	107
20678	107
20679	107
20680	107
20681	107
20682	107
20683	107
20684	107
20685	107
20686	107
20687	107
20688	107
20689	107
20690	108
20691	108
20692	108
20693	108
20694	108
20695	108
20696	108
20697	108
20698	108
20699	108
20700	108
20701	108
20702	108
20703	108
20704	108
20705	108
20706	108
20707	108
20708	108
20709	108
20710	108
20711	108
20712	108
20713	108
20714	108
20715	108
20716	108
20717	109
20718	109
20719	109
20720	109
20721	109
20722	109
20723	109
20724	109
20725	109
20726	110
20727	110
20728	110
20729	110
20730	110
20731	110
20732	110
20733	110
20734	110
20735	110
20736	110
20737	110
20738	110
20739	110
20740	111
20741	111
20742	111
20743	112
20744	112
20745	112
20746	112
20747	112
20748	112
20749	112
20750	112
20751	112
20752	112
20753	112
20754	112
20755	112
20756	112
20757	112
20758	113
20759	113
20760	113
20761	113
20762	114
20763	114
20764	114
20765	114
20766	114
20767	114
20768	114
20769	114
20770	114
20771	114
20772	114
20773	114
20774	114
20775	114
20776	114
20777	114
20778	114
20779	114
20780	114
20781	114
20782	114
20783	114
20784	114
20785	114
20786	114
20787	114
20788	114
20789	114
20790	114
20791	114
20792	114
20793	114
20794	114
20795	114
20796	114
20797	114
20798	114
20799	114
20800	114
20801	114
20802	114
20803	115
20804	115
20805	115
20806	115
20807	115
20808	115
20809	115
20810	115
20811	115
20812	115
20813	115
20814	115
20815	115
20816	115
20817	115
20818	115
20819	115
20820	115
20821	115
20822	115
20823	115
20824	115
20825	115
20826	115
20827	115
20828	115
20829	115
20830	115
20831	115
20832	115
20833	115
20834	115
20835	115
20836	115
20837	115
20838	115
20839	115
20840	115
20841	115
20842	115
20843	115
20844	115
20845	115
20846	115
20847	115
20848	115
20849	115
20850	115
20851	115
20852	115
20853	115
20854	115
20855	115
20856	115
20857	115
20858	115
20859	115
20860	115
20861	115
20862	115
20863	115
20864	115
20865	115
20866	115
20867	116
20868	115
20869	115
20870	116
20871	116
20872	116
20873	116
20874	116
20875	116
20876	116
20877	116
20878	116
20879	116
20880	116
20881	117
20882	117
20883	117
20884	117
20885	117
20886	118
20887	118
20888	118
20889	118
20890	118
20891	118
20892	118
20893	118
20894	118
20895	118
20896	119
20897	119
20898	119
20899	119
20900	119
20901	119
20902	119
20903	119
20904	119
20905	119
20906	119
20907	119
20908	119
20909	119
20910	119
20911	119
20912	119
20913	119
20914	119
20915	119
20916	119
20917	119
20918	119
20919	119
20920	119
20921	119
20922	119
20923	119
20924	120
20925	120
20926	120
20927	120
20928	120
20929	120
20930	120
20931	120
20932	120
20933	120
20934	120
20935	120
20936	120
20937	120
20938	120
20939	120
20940	120
20941	120
20942	120
20943	120
20944	120
20945	120
20946	120
20947	120
20948	120
20949	120
20950	120
20951	120
20952	120
20953	120
20954	120
20955	120
20956	120
20957	120
20958	121
20959	121
20960	121
20961	121
20962	121
20963	121
20964	122
20965	122
20966	122
20967	122
20968	122
20969	122
20970	122
20971	122
20972	122
20973	122
20974	122
20975	122
20976	122
20977	122
20978	122
20979	122
20980	122
20981	122
20982	122
20983	122
20984	122
20985	122
20986	122
20987	122
20988	122
20989	122
20990	122
20991	122
20992	122
20993	122
20994	122
20995	122
20996	122
20997	122
20998	122
20999	122
21000	122
21001	122
21002	122
21003	122
21004	122
21005	122
21006	122
21007	121
21008	121
21009	121
21010	122
21011	122
21012	122
21013	123
21014	123
21015	123
21016	123
21017	123
21018	123
21019	123
21020	123
21021	123
21022	123
21023	124
21024	124
21025	124
21026	124
21027	124
21028	124
21029	124
21030	124
21031	124
21032	124
21033	124
21034	124
21035	124
21036	124
21037	124
21038	125
21039	125
21040	125
21041	125
21042	125
21043	125
21044	125
21045	125
21046	125
21047	125
21048	125
21049	125
21050	125
21051	125
21052	125
21053	125
21054	125
21055	125
21056	125
21057	125
21058	125
21059	125
21060	125
21061	125
21062	125
21063	125
21064	125
21065	125
21066	125
21067	125
21068	125
21069	125
21070	125
21071	125
21072	125
21073	125
21074	125
21075	125
21076	125
21077	125
21078	125
21079	125
21080	125
21081	125
21082	125
21083	125
21084	125
21085	125
21086	125
21087	125
21088	125
21089	125
21090	125
21091	125
21092	125
21093	125
21094	125
21095	125
21096	125
21097	125
21098	125
21099	125
21100	125
21101	125
21102	125
21103	125
21104	125
21105	125
21106	125
21107	125
21108	125
21109	125
21110	125
21111	125
21112	125
21113	125
21114	125
21115	126
21116	126
21117	126
21118	126
21119	126
21120	126
21121	126
21122	126
21123	126
21124	126
21125	126
21126	125
21127	125
21128	125
21129	125
21130	125
21131	125
21132	125
21133	125
21134	125
21135	125
21136	125
21137	125
21138	125
21139	125
21140	125
21141	125
21142	125
21143	125
21144	125
21145	125
21146	125
21147	125
21148	125
21149	125
21150	125
21151	125
21152	125
21153	125
21154	125
21155	125
21156	125
21157	125
21158	125
21159	125
21160	125
21161	125
21162	125
21163	125
21164	125
21165	125
21166	125
21167	125
21168	125
21169	125
21170	125
21171	125
21172	125
21173	125
21174	125
21175	124
21176	124
21177	124
21178	124
21179	124
21180	124
21181	124
21182	124
21183	124
21184	124
21185	124
21186	124
21187	124
21188	124
21189	124
21190	124
21191	124
21192	123
21193	123
21194	123
21195	123
21196	123
21197	123
21198	123
21199	123
21200	123
21201	123
21202	123
21203	123
21204	123
21205	123
21206	123
21207	123
21208	123
21209	123
21210	123
21211	123
21212	123
21213	123
21214	123
21215	123
21216	123
21217	123
21218	123
21219	123
21220	123
21221	123
21222	123
21223	123
21224	123
21225	123
21226	123
21227	123
21228	123
21229	124
21230	124
21231	124
21232	124
21233	124
21234	124
21235	124
21236	124
21237	124
21238	124
21239	124
21240	124
21241	125
21242	125
21243	125
21244	125
21245	125
21246	125
21247	125
21248	125
21249	125
21250	125
21251	125
21252	125
21253	125
21254	125
21255	125
21256	125
21257	125
21258	125
21259	125
21260	125
21261	125
21262	126
21263	126
21264	126
21265	126
21266	126
21267	126
21268	126
21269	126
21270	126
21271	126
21272	126
21273	126
21274	126
21275	125
21276	125
21277	125
21278	125
21279	125
21280	125
21281	125
21282	125
21283	125
21284	125
21285	125
21286	125
21287	125
21288	125
21289	125
21290	125
21291	125
21292	125
21293	125
21294	125
21295	124
21296	124
21297	124
21298	124
21299	124
21300	124
21301	124
21302	124
21303	124
21304	124
21305	124
21306	124
21307	124
21308	124
21309	124
21310	124
21311	124
21312	124
21313	124
21314	124
21315	124
21316	124
21317	124
21318	125
21319	125
21320	125
21321	125
21322	125
21323	125
21324	125
21325	125
21326	125
21327	125
21328	125
21329	125
21330	125
21331	125
21332	125
21333	125
21334	125
21335	125
21336	125
21337	125
21338	125
21339	125
21340	125
21341	125
21342	125
21343	125
21344	125
21345	126
21346	126
21347	126
21348	126
21349	126
21350	126
21351	126
21352	126
21353	126
21354	126
21355	126
21356	126
21357	126
21358	126
21359	126
21360	126
21361	126
21362	126
21363	126
21364	126
21365	126
21366	126
21367	126
21368	126
21369	126
21370	126
21371	126
21372	126
21373	126
21374	125
21375	125
21376	125
21377	125
21378	125
21379	125
21380	125
21381	125
21382	125
21383	125
21384	125
21385	125
21386	125
21387	125
21388	125
21389	125
21390	125
21391	125
21392	124
21393	124
21394	124
21395	124
21396	124
21397	125
21398	125
21399	125
21400	125
21401	125
21402	125
21403	125
21404	125
21405	125
21406	125
21407	125
21408	126
21409	126
21410	126
21411	126
21412	126
21413	126
21414	126
21415	126
21416	126
21417	126
21418	126
21419	126
21420	126
21421	126
21422	126
21423	126
21424	126
21425	126
21426	126
21427	126
21428	126
21429	126
21430	127
21431	127
21432	127
21433	127
21434	127
21435	127
21436	127
21437	127
21438	127
21439	127
21440	127
21441	127
21442	127
21443	127
21444	127
21445	127
21446	127
21447	127
21448	127
21449	127
21450	126
21451	126
21452	126
21453	126
21454	126
21455	126
21456	126
21457	126
21458	126
21459	126
21460	126
21461	126
21462	126
21463	126
21464	126
21465	126
21466	126
21467	126
21468	126
21469	126
21470	126
21471	126
21472	126
21473	126
21474	126
21475	126
21476	126
21477	126
21478	126
21479	126
21480	126
21481	126
21482	126
21483	126
21484	126
21485	126
21486	126
21487	126
21488	126
21489	126
21490	126
21491	126
21492	126
21493	126
21494	127
21495	128
21496	128
21497	128
21498	128
21499	128
21500	128
21501	128
21502	128
21503	128
21504	128
21505	128
21506	128
21507	128
21508	128
21509	128
21510	129
21511	129
21512	129
21513	129
21514	129
21515	129
21516	129
21517	129
21518	129
21519	129
21520	130
21521	130
21522	130
21523	130
21524	130
21525	130
21526	130
21527	130
21528	130
21529	130
21530	131
21531	131
21532	131
21533	131
21534	131
21535	131
21536	132
21537	132
21538	132
21539	132
21540	132
21541	132
21542	132
21543	133
21544	133
21545	133
21546	133
21547	133
21548	133
21549	133
21550	133
21551	133
21552	133
21553	133
21554	133
21555	133
21556	133
21557	133
21558	133
21559	133
21560	133
21561	133
21562	133
21563	133
21564	133
21565	134
21566	134
21567	134
21568	133
21569	133
21570	133
21571	133
21572	133
21573	133
21574	133
21575	133
21576	133
21577	133
21578	133
21579	133
21580	133
21581	133
21582	133
21583	133
21584	133
21585	133
21586	133
21587	133
21588	133
21589	133
21590	133
21591	133
21592	134
21593	134
21594	134
21595	134
21596	134
21597	134
21598	134
21599	134
21600	134
21601	134
21602	134
21603	134
21604	134
21605	134
21606	134
21607	134
21608	134
21609	134
21610	134
21611	134
21612	134
21613	134
21614	134
21615	134
21616	134
21617	134
21618	134
21619	134
21620	134
21621	134
21622	134
21623	134
21624	134
21625	134
21626	134
21627	134
21628	135
21629	135
21630	135
21631	135
21632	135
21633	135
21634	134
21635	134
21636	134
21637	134
21638	134
21639	134
21640	134
21641	134
21642	134
21643	134
21644	134
21645	134
21646	134
21647	134
21648	134
21649	134
21650	134
21651	134
21652	134
21653	134
21654	134
21655	133
21656	133
21657	133
21658	133
21659	133
21660	133
21661	133
21662	133
21663	133
21664	133
21665	133
21666	133
21667	133
21668	133
21669	133
21670	133
21671	133
21672	133
21673	133
21674	133
21675	133
21676	133
21677	133
21678	133
21679	133
21680	133
21681	133
21682	133
21683	133
21684	133
21685	133
21686	133
21687	133
21688	133
21689	133
21690	133
21691	133
21692	133
21693	133
21694	133
21695	133
21696	133
21697	133
21698	133
21699	133
21700	133
21701	133
21702	133
21703	133
21704	132
21705	132
21706	132
21707	132
21708	132
21709	132
21710	132
21711	132
21712	132
21713	132
21714	132
21715	132
21716	132
21717	132
21718	132
21719	132
21720	132
21721	132
21722	132
21723	132
21724	132
21725	132
21726	132
21727	132
21728	132
21729	132
21730	132
21731	133
21732	133
21733	133
21734	133
21735	133
21736	133
21737	133
21738	134
21739	134
21740	134
21741	134
21742	134
21743	134
21744	134
21745	134
21746	134
21747	134
21748	134
21749	135
21750	135
21751	135
21752	135
21753	135
21754	135
21755	135
21756	135
21757	135
21758	135
21759	135
21760	135
21761	135
21762	135
21763	135
21764	135
21765	135
21766	135
21767	135
21768	135
21769	135
21770	135
21771	135
21772	135
21773	135
21774	135
21775	135
21776	136
21777	136
21778	136
21779	135
21780	135
21781	135
21782	135
21783	136
21784	136
21785	136
21786	136
21787	136
21788	136
21789	136
21790	136
21791	136
21792	136
21793	136
21794	136
21795	136
21796	136
21797	136
21798	136
21799	136
21800	136
21801	136
21802	136
21803	136
21804	136
21805	136
21806	136
21807	136
21808	136
21809	137
21810	137
21811	137
21812	137
21813	137
21814	137
21815	137
21816	137
21817	137
21818	137
21819	137
21820	137
21821	137
21822	136
21823	136
21824	136
21825	135
21826	135
21827	135
21828	135
21829	136
21830	136
21831	136
21832	136
21833	136
21834	136
21835	136
21836	136
21837	136
21838	136
21839	136
21840	136
21841	136
21842	136
21843	136
21844	136
21845	136
21846	136
21847	136
21848	136
21849	136
21850	136
21851	136
21852	137
21853	137
21854	137
21855	137
21856	137
21857	137
21858	137
21859	137
21860	137
21861	137
21862	136
21863	136
21864	136
21865	136
21866	136
21867	136
21868	136
21869	136
21870	137
21871	137
21872	137
21873	137
21874	137
21875	137
21876	137
21877	137
21878	137
21879	137
21880	137
21881	137
21882	137
21883	137
21884	137
21885	137
21886	137
21887	137
21888	137
21889	137
21890	137
21891	137
21892	137
21893	137
21894	137
21895	138
21896	138
21897	138
21898	138
21899	138
21900	138
21901	138
21902	138
21903	138
21904	138
21905	137
21906	137
21907	137
21908	137
21909	137
21910	137
21911	137
21912	137
21913	137
21914	137
21915	137
21916	137
21917	137
21918	137
21919	137
21920	137
21921	137
21922	136
21923	136
21924	136
21925	136
21926	136
21927	136
21928	136
21929	136
21930	136
21931	136
21932	136
21933	136
21934	136
21935	136
21936	136
21937	136
21938	136
21939	136
21940	136
21941	136
21942	136
21943	136
21944	136
21945	136
21946	136
21947	136
21948	136
21949	136
21950	137
21951	137
21952	137
21953	137
21954	137
21955	137
21956	137
21957	137
21958	137
21959	137
21960	137
21961	137
21962	137
21963	137
21964	137
21965	137
21966	137
21967	137
21968	137
21969	137
21970	138
21971	138
21972	138
21973	138
21974	138
21975	138
21976	138
21977	137
21978	137
21979	137
21980	137
21981	137
21982	137
21983	137
21984	137
21985	137
21986	137
21987	137
21988	137
21989	137
21990	137
21991	137
21992	137
21993	137
21994	137
21995	137
21996	137
21997	137
21998	137
21999	137
22000	137
22001	137
22002	137
22003	137
22004	137
22005	137
22006	137
22007	137
22008	137
22009	137
22010	137
22011	137
22012	137
22013	137
22014	137
22015	137
22016	137
22017	137
22018	136
22019	136
22020	136
22021	136
22022	136
22023	136
22024	136
22025	136
22026	136
22027	136
22028	137
22029	137
22030	137
22031	137
22032	137
22033	137
22034	137
22035	137
22036	137
22037	137
22038	137
22039	137
22040	137
22041	137
22042	137
22043	137
22044	137
22045	137
22046	137
22047	137
22048	137
22049	137
22050	137
22051	137
22052	137
22053	137
22054	137
22055	137
22056	137
22057	138
22058	138
22059	138
22060	138
22061	138
22062	138
22063	139
22064	139
22065	139
22066	139
22067	139
22068	139
22069	139
22070	139
22071	139
22072	139
22073	139
22074	139
22075	139
22076	139
22077	139
22078	139
22079	139
22080	139
22081	139
22082	139
22083	139
22084	139
22085	139
22086	139
22087	139
22088	139
22089	139
22090	139
22091	139
22092	138
22093	138
22094	138
22095	138
22096	138
22097	138
22098	138
22099	138
22100	138
22101	138
22102	138
22103	138
22104	138
22105	138
22106	137
22107	137
22108	137
22109	137
22110	137
22111	137
22112	137
22113	137
22114	137
22115	137
22116	137
22117	137
22118	137
22119	137
22120	137
22121	137
22122	137
22123	137
22124	137
22125	137
22126	137
22127	137
22128	137
22129	138
22130	137
22131	137
22132	136
22133	136
22134	137
22135	137
22136	137
22137	137
22138	138
22139	138
22140	138
22141	138
22142	138
22143	138
22144	137
22145	137
22146	137
22147	137
22148	137
22149	137
22150	137
22151	137
22152	137
22153	137
22154	137
22155	137
22156	137
22157	137
22158	136
22159	136
22160	136
22161	136
22162	136
22163	135
22164	135
22165	135
22166	134
22167	134
22168	134
22169	134
22170	134
22171	134
22172	134
22173	134
22174	134
22175	134
22176	134
22177	134
22178	135
22179	135
22180	135
22181	136
22182	136
22183	136
22184	136
22185	136
22186	137
22187	137
22188	137
22189	137
22190	137
22191	137
22192	138
22193	138
22194	138
22195	138
22196	137
22197	137
22198	137
22199	137
22200	137
22201	137
22202	137
22203	137
22204	137
22205	137
22206	137
22207	137
22208	137
22209	137
22210	137
22211	137
22212	137
22213	137
22214	136
22215	136
22216	136
22217	136
22218	137
22219	137
22220	137
22221	137
22222	137
22223	137
22224	137
22225	136
22226	136
22227	136
22228	137
22229	137
22230	137
22231	137
22232	137
22233	137
22234	137
22235	137
22236	137
22237	137
22238	137
22239	137
22240	136
22241	136
22242	136
22243	136
22244	136
22245	136
22246	136
22247	136
22248	136
22249	136
22250	136
22251	136
22252	136
22253	136
22254	136
22255	136
22256	136
22257	136
22258	136
22259	136
22260	136
22261	136
22262	136
22263	136
22264	136
22265	136
22266	136
22267	136
22268	136
22269	136
22270	136
22271	136
22272	136
22273	136
22274	136
22275	136
22276	136
22277	136
22278	136
22279	136
22280	136
22281	136
22282	136
22283	136
22284	136
22285	136
22286	136
22287	136
22288	136
22289	136
22290	136
22291	136
22292	136
22293	136
22294	136
22295	137
22296	137
22297	137
22298	137
22299	137
22300	137
22301	137
22302	137
22303	136
22304	136
22305	136
22306	136
22307	135
22308	135
22309	135
22310	135
22311	135
22312	135
22313	135
22314	135
22315	135
22316	135
22317	135
22318	135
22319	135
22320	135
22321	135
22322	135
22323	135
22324	135
22325	135
22326	135
22327	135
22328	134
22329	135
22330	135
22331	135
22332	135
22333	135
22334	135
22335	135
22336	135
22337	135
22338	135
22339	135
22340	135
22341	135
22342	135
22343	135
22344	135
22345	135
22346	135
22347	135
22348	135
22349	135
22350	135
22351	135
22352	135
22353	135
22354	135
22355	136
22356	136
22357	136
22358	136
22359	136
22360	136
22361	136
22362	136
22363	136
22364	136
22365	136
22366	136
22367	136
22368	136
22369	136
22370	136
22371	136
22372	136
22373	135
22374	135
22375	135
22376	135
22377	135
22378	135
22379	135
22380	135
22381	135
22382	135
22383	135
22384	135
22385	135
22386	135
22387	135
22388	135
22389	135
22390	135
22391	135
22392	135
22393	135
22394	135
22395	135
22396	135
22397	135
22398	135
22399	135
22400	135
22401	135
22402	135
22403	135
22404	136
22405	136
22406	136
22407	135
22408	135
22409	135
22410	135
22411	135
22412	135
22413	135
22414	135
22415	134
22416	134
22417	134
22418	134
22419	134
22420	134
22421	134
22422	134
22423	134
22424	134
22425	135
22426	135
22427	135
22428	135
22429	135
22430	135
22431	135
22432	135
22433	135
22434	135
22435	135
22436	135
22437	135
22438	135
22439	135
22440	135
22441	135
22442	135
22443	135
22444	135
22445	135
22446	135
22447	135
22448	135
22449	135
22450	135
22451	136
22452	136
22453	136
22454	136
22455	136
22456	136
22457	136
22458	136
22459	136
22460	136
22461	136
22462	136
22463	136
22464	137
22465	137
22466	137
22467	137
22468	137
22469	137
22470	137
22471	137
22472	137
22473	137
22474	137
22475	137
22476	137
22477	137
22478	137
22479	137
22480	137
22481	137
22482	137
22483	137
22484	137
22485	137
22486	137
22487	137
22488	137
22489	137
22490	137
22491	137
22492	137
22493	137
22494	137
22495	137
22496	137
22497	137
22498	137
22499	137
22500	137
22501	137
22502	137
22503	137
22504	137
22505	137
22506	137
22507	137
22508	137
22509	137
22510	137
22511	137
22512	137
22513	137
22514	137
22515	137
22516	137
22517	137
22518	137
22519	137
22520	137
22521	137
22522	137
22523	137
22524	137
22525	137
22526	137
22527	137
22528	137
22529	137
22530	137
22531	137
22532	137
22533	137
22534	137
22535	137
22536	137
22537	137
22538	137
22539	137
22540	137
22541	137
22542	137
22543	137
22544	137
22545	137
22546	137
22547	137
22548	137
22549	137
22550	138
22551	138
22552	138
22553	138
22554	138
22555	138
22556	138
22557	138
22558	138
22559	138
22560	138
22561	138
22562	139
22563	139
22564	139
22565	139
22566	139
22567	139
22568	139
22569	139
22570	139
22571	139
22572	139
22573	139
22574	139
22575	139
22576	139
22577	139
22578	139
22579	139
22580	139
22581	139
22582	139
22583	139
22584	139
22585	139
22586	139
22587	139
22588	139
22589	139
22590	139
22591	139
22592	139
22593	139
22594	139
22595	139
22596	139
22597	139
22598	139
22599	139
22600	139
22601	139
22602	139
22603	139
22604	139
22605	139
22606	139
22607	139
22608	139
22609	139
22610	139
22611	139
22612	139
22613	139
22614	139
22615	139
22616	139
22617	139
22618	139
22619	139
22620	139
22621	139
22622	139
22623	139
22624	139
22625	139
22626	139
22627	139
22628	139
22629	139
22630	139
22631	139
22632	138
22633	138
22634	138
22635	138
22636	138
22637	138
22638	138
22639	138
22640	138
22641	138
22642	138
22643	138
22644	138
22645	138
22646	138
22647	138
22648	138
22649	137
22650	138
22651	138
22652	138
22653	138
22654	138
22655	138
22656	138
22657	138
22658	138
22659	138
22660	138
22661	138
22662	138
22663	138
22664	138
22665	138
22666	138
22667	138
22668	138
22669	138
22670	138
22671	138
22672	138
22673	138
22674	138
22675	138
22676	138
22677	138
22678	138
22679	138
22680	138
22681	138
22682	138
22683	138
22684	138
22685	138
22686	138
22687	138
22688	138
22689	138
22690	138
22691	138
22692	138
22693	138
22694	138
22695	137
22696	137
22697	137
22698	137
22699	137
22700	137
22701	137
22702	137
22703	137
22704	137
22705	137
22706	137
22707	137
22708	137
